timestep;demand_el;pv_G1_south_normalised
2623;1.21;0.10359517
2624;1.21;0.234389205
2625;1.21;0.301903409
2626;1.21;0.41984375
2627;2.692897696;0.553991477
2628;3.805070968;0.347144886
2629;4.546519816;0.337769886
2630;4.91724424;0.407414773
2631;4.91724424;0.337400568
2632;4.546519816;0.235142045
2633;3.805070968;0.039115057
2634;2.692897696;0
2635;1.21;0
2636;1.21;0
2637;1.21;0
2638;1.21;0
2639;1.21;0
2640;1.21;0
2641;1.21;0
2642;1.21;0
2643;1.21;0
2644;1.21;0
2645;1.21;0
2646;1.21;0.001858523
2647;1.21;0.125596591
2648;1.21;0.377102273
2649;1.21;0.590653409
2650;1.21;0.763678977
2651;4.016913496;0.800440341
2652;6.122098618;0.372840909
2653;7.525555366;0.034955966
2654;8.22728374;0.030916193
2655;8.22728374;0.021791193
2656;7.525555366;0.087568182
2657;7.525555366;0.115901989
2658;4.016913496;0.046867898
2659;1.21;0
2660;1.21;0
2661;1.21;0
2662;1.21;0
2663;1.21;0
2664;1.21;0
2665;1.21;0
2666;1.21;0
2667;1.21;0
2668;1.21;0
2669;1.21;0
2670;1.21;0
2671;1.21;0.006950852
2672;1.21;0.030052557
2673;1.21;0.045080966
2674;1.21;0.062039773
2675;1.21;0.077353693
2676;1.21;0.092910511
2677;1.21;0.095747159
2678;1.21;0.092518466
2679;1.21;0.068572443
2680;1.21;0.046615057
2681;1.21;0.025359375
2682;1.21;0.00363125
2683;1.21;0
2684;1.21;0
2685;1.21;0
2686;1.21;0
2687;1.21;0
2688;1.21;0
2689;1.21;0
2690;1.21;0
2691;1.21;0
2692;1.21;0
2693;1.21;0
2694;1.21;0
2695;1.21;0
2696;1.21;0.071276989
2697;1.21;0.029009943
2698;1.21;0.10309375
2699;1.21;0.276860795
2700;1.21;0.343622159
2701;1.21;0.319545455
2702;1.21;0.452485795
2703;1.21;0.309403409
2704;1.21;0.210170455
2705;1.21;0.084446023
2706;1.21;0.044927557
2707;1.21;0.001928835
2708;1.21;0
2709;1.21;0
2710;1.21;0
2711;1.21;0
2712;1.21;0
2713;1.21;0
2714;1.21;0
2715;1.21;0
2716;1.21;0
2717;1.21;0
2718;1.21;0
2719;1.21;0.018610795
2720;1.21;0.088227273
2721;1.21;0.112254261
2722;1.21;0.124159091
2723;1.633685056;0.172627841
2724;1.951448848;0.188153409
2725;2.163291376;0.181022727
2726;2.26921264;0.20265625
2727;2.26921264;0.162599432
2728;2.163291376;0.165653409
2729;1.951448848;0.10240625
2730;1.633685056;0.04274858
2731;1.21;0
2732;1.21;0
2733;1.21;0
2734;1.21;0
2735;1.21;0
2736;1.21;0
2737;1.21;0
2738;1.21;0
2739;1.21;0
2740;1.21;0
2741;1.21;0
2742;1.21;0.004843892
2743;1.21;0.113832386
2744;1.21;0.190838068
2745;1.21;0.306463068
2746;1.21;0.390511364
2747;1.633685056;0.540994318
2748;1.951448848;0.476747159
2749;2.163291376;0.412301136
2750;2.26921264;0.354772727
2751;2.26921264;0.241420455
2752;2.163291376;0.19421875
2753;1.951448848;0.116183239
2754;1.633685056;0.048221591
2755;1.21;0
2756;1.21;0
2757;1.21;0
2758;1.21;0
2759;1.21;0
2760;1.21;0
2761;1.21;0
2762;1.21;0
2763;1.21;0
2764;1.21;0
2765;1.21;0
2766;1.21;0.002117472
2767;1.21;0.103382102
2768;1.21;0.134759943
2769;1.21;0.232840909
2770;1.21;0.623920455
2771;1.633685056;0.822215909
2772;1.951448848;0.699488636
2773;2.163291376;0.615028409
2774;2.26921264;0.275710227
2775;2.26921264;0.214630682
2776;2.163291376;0.167798295
2777;1.951448848;0.046494318
2778;1.633685056;0
2779;1.21;0
2780;1.21;0
2781;1.21;0
2782;1.21;0
2783;1.21;0
2784;1.21;0
2785;1.21;0
2786;1.21;0
2787;1.21;0
2788;1.21;0
2789;1.21;0
2790;1.21;0.008129545
2791;1.21;0.127636364
2792;1.21;0.281008523
2793;1.21;0.478678977
2794;1.21;0.55234375
2795;2.692897696;0.617514205
2796;3.805070968;0.57296875
2797;4.546519816;0.510923295
2798;4.91724424;0.455198864
2799;4.91724424;0.318607955
2800;4.546519816;0.231988636
2801;3.805070968;0.048278409
2802;2.692897696;0.040544034
2803;1.21;0
2804;1.21;0
2805;1.21;0
2806;1.21;0
2807;1.21;0
2808;1.21;0
2809;1.21;0
2810;1.21;0
2811;1.21;0
2812;1.21;0
2813;1.21;0
2814;1.21;0.00367358
2815;1.21;0.116308239
2816;1.21;0.137988636
2817;1.21;0.172301136
2818;1.21;0.5478125
2819;4.016913496;0.429545455
2820;6.122098618;0.033163352
2821;7.525555366;0.278863636
2822;8.22728374;0.399928977
2823;8.22728374;0.403678977
2824;7.525555366;0.186150568
2825;7.525555366;0.117974432
2826;4.016913496;0.054208807
2827;1.21;0
2828;1.21;0
2829;1.21;0
2830;1.21;0
2831;1.21;0
2832;1.21;0
2833;1.21;0
2834;1.21;0
2835;1.21;0
2836;1.21;0
2837;1.21;0
2838;1.21;0.012727841
2839;1.21;0.147514205
2840;1.21;0.282400568
2841;1.21;0.402386364
2842;1.21;0.342073864
2843;1.21;0.343735795
2844;1.21;0.355198864
2845;1.21;0.03802983
2846;1.21;0.107548295
2847;1.21;0.269630682
2848;1.21;0.233821023
2849;1.21;0.120080966
2850;1.21;0.010955966
2851;1.21;0
2852;1.21;0
2853;1.21;0
2854;1.21;0
2855;1.21;0
2856;1.21;0
2857;1.21;0
2858;1.21;0
2859;1.21;0
2860;1.21;0
2861;1.21;0
2862;1.21;0.007428835
2863;1.21;0.15375
2864;1.21;0.375127841
2865;1.21;0.57359375
2866;1.21;0.702073864
2867;1.21;0.801321023
2868;1.21;0.839588068
2869;1.21;0.712997159
2870;1.21;0.561732955
2871;1.21;0.416448864
2872;1.21;0.24546875
2873;1.21;0.071609375
2874;1.21;0.031490057
2875;1.21;0.002482955
2876;1.21;0
2877;1.21;0
2878;1.21;0
2879;1.21;0
2880;1.21;0
2881;1.21;0
2882;1.21;0
2883;1.21;0
2884;1.21;0
2885;1.21;0
2886;1.21;0.00836108
2887;1.21;0.146576705
2888;1.21;0.335866477
2889;1.21;0.489090909
2890;1.21;0.623494318
2891;1.633685056;0.705014205
2892;1.951448848;0.733096591
2893;2.163291376;0.630269886
2894;2.26921264;0.508607955
2895;2.26921264;0.37765625
2896;2.163291376;0.232556818
2897;1.951448848;0.067759943
2898;1.633685056;0.032889205
2899;1.21;0.001952415
2900;1.21;0
2901;1.21;0
2902;1.21;0
2903;1.21;0
2904;1.21;0
2905;1.21;0
2906;1.21;0
2907;1.21;0
2908;1.21;0
2909;1.21;0
2910;1.21;0.009896591
2911;1.21;0.138176136
2912;1.21;0.31921875
2913;1.21;0.494417614
2914;1.21;0.648252841
2915;1.633685056;0.736278409
2916;1.951448848;0.7728125
2917;2.163291376;0.666761364
2918;2.26921264;0.545724432
2919;2.26921264;0.392130682
2920;2.163291376;0.229985795
2921;1.951448848;0.07109233
2922;1.633685056;0.02009233
2923;1.21;0
2924;1.21;0
2925;1.21;0
2926;1.21;0
2927;1.21;0
2928;1.21;0
2929;1.21;0
2930;1.21;0
2931;1.21;0
2932;1.21;0
2933;1.21;0
2934;1.21;0.002157955
2935;1.21;0.162215909
2936;1.21;0.389375
2937;1.21;0.583125
2938;1.21;0.72609375
2939;1.633685056;0.812230114
2940;1.951448848;0.841306818
2941;2.163291376;0.716590909
2942;2.26921264;0.585951705
2943;2.26921264;0.431661932
2944;2.163291376;0.235667614
2945;1.951448848;0.0625625
2946;1.633685056;0.003321591
2947;1.21;0
2948;1.21;0
2949;1.21;0
2950;1.21;0
2951;1.21;0
2952;1.21;0
2953;1.21;0
2954;1.21;0
2955;1.21;0
2956;1.21;0
2957;1.21;0
2958;1.21;0.017323864
2959;1.21;0.132424716
2960;1.21;0.309588068
2961;1.21;0.443835227
2962;1.21;0.591178977
2963;5.57925214;0.605838068
2964;8.856191245;0.650752841
2965;11.04081731;0.512386364
2966;12.13313035;0.512684659
2967;12.13313035;0.375440341
2968;11.04081731;0.236420455
2969;8.856191245;0.096053977
2970;5.57925214;0.044698864
2971;1.21;0.005192614
2972;1.21;0
2973;1.21;0
2974;1.21;0
2975;1.21;0
2976;1.21;0
2977;1.21;0
2978;1.21;0
2979;1.21;0
2980;1.21;0
2981;1.21;0
2982;1.21;0
2983;1.21;0.056021307
2984;1.21;0.12871875
2985;1.21;0.176434659
2986;1.21;0.114174716
2987;4.016913496;0.303451705
2988;6.122098618;0.387471591
2989;7.525555366;0.317769886
2990;8.22728374;0.1684375
2991;8.22728374;0.077551136
2992;7.525555366;0.081480114
2993;7.525555366;0.047788352
2994;4.016913496;0.028886364
2995;1.21;0
2996;1.21;0
2997;1.21;0
2998;1.21;0
2999;1.21;0
3000;1.21;0
3001;1.21;0
3002;1.21;0
3003;1.21;0
3004;1.21;0
3005;1.21;0
3006;1.21;0.008720597
3007;1.21;0.086068182
3008;1.21;0.067647727
3009;1.21;0.181846591
3010;1.21;0.209119318
3011;1.21;0.28578125
3012;1.21;0.178025568
3013;1.21;0.098732955
3014;1.21;0.134215909
3015;1.21;0.189005682
3016;1.21;0.232627841
3017;1.21;0.118982955
3018;1.21;0.045794034
3019;1.21;0.006417756
3020;1.21;0
3021;1.21;0
3022;1.21;0
3023;1.21;0
3024;1.21;0
3025;1.21;0
3026;1.21;0
3027;1.21;0
3028;1.21;0
3029;1.21;0
3030;1.21;0
3031;1.21;0.005434375
3032;1.21;0.078410511
3033;1.21;0.12771733
3034;1.21;0.154389205
3035;1.21;0.218110795
3036;1.21;0.26046875
3037;1.21;0.282073864
3038;1.21;0.228053977
3039;1.21;0.189346591
3040;1.21;0.162059659
3041;1.21;0.102012784
3042;1.21;0.051291193
3043;1.21;0.005972585
3044;1.21;0
3045;1.21;0
3046;1.21;0
3047;1.21;0
3048;1.21;0
3049;1.21;0
3050;1.21;0
3051;1.21;0
3052;1.21;0
3053;1.21;0
3054;1.21;0.023362216
3055;1.21;0.149446023
3056;1.21;0.17875
3057;1.21;0.256690341
3058;1.21;0.279332386
3059;1.633685056;0.245383523
3060;1.951448848;0.154190341
3061;2.163291376;0.224957386
3062;2.26921264;0.191051136
3063;2.26921264;0.182045455
3064;2.163291376;0.09049858
3065;1.951448848;0.087899148
3066;1.633685056;0
3067;1.21;0
3068;1.21;0
3069;1.21;0
3070;1.21;0
3071;1.21;0
3072;1.21;0
3073;1.21;0
3074;1.21;0
3075;1.21;0
3076;1.21;0
3077;1.21;0
3078;1.21;0.005529119
3079;1.21;0.043528409
3080;1.21;0.080146307
3081;1.21;0.097153409
3082;1.21;0.122512784
3083;1.633685056;0.136985795
3084;1.951448848;0.121703125
3085;2.163291376;0.144446023
3086;2.26921264;0.128102273
3087;2.26921264;0.112982955
3088;2.163291376;0.086238636
3089;1.951448848;0.040732955
3090;1.633685056;0.011745881
3091;1.21;0
3092;1.21;0
3093;1.21;0
3094;1.21;0
3095;1.21;0
3096;1.21;0
3097;1.21;0
3098;1.21;0
3099;1.21;0
3100;1.21;0
3101;1.21;0
3102;1.21;0.025332386
3103;1.21;0.123705966
3104;1.21;0.351988636
3105;1.21;0.602073864
3106;1.21;0.604161932
3107;1.633685056;0.710482955
3108;1.951448848;0.638394886
3109;2.163291376;0.47484375
3110;2.26921264;0.280241477
3111;2.26921264;0.280923295
3112;2.163291376;0.231193182
3113;1.951448848;0.128271307
3114;1.633685056;0.034433239
3115;1.21;0.006700568
3116;1.21;0
3117;1.21;0
3118;1.21;0
3119;1.21;0
3120;1.21;0
3121;1.21;0
3122;1.21;0
3123;1.21;0
3124;1.21;0
3125;1.21;0
3126;1.21;0.025559659
3127;1.21;0.12600142
3128;1.21;0.290113636
3129;1.21;0.455596591
3130;1.21;0.478892045
3131;2.692897696;0.54875
3132;3.805070968;0.406420455
3133;4.546519816;0.502301136
3134;4.91724424;0.339318182
3135;4.91724424;0.314289773
3136;4.546519816;0.242485795
3137;3.805070968;0.075509943
3138;2.692897696;0.006064915
3139;1.21;0
3140;1.21;0
3141;1.21;0
3142;1.21;0
3143;1.21;0
3144;1.21;0
3145;1.21;0
3146;1.21;0
3147;1.21;0
3148;1.21;0
3149;1.21;0
3150;1.21;0.015759943
3151;1.21;0.167457386
3152;1.21;0.356221591
3153;1.21;0.528636364
3154;1.21;0.644105114
3155;9.55129954;0.729730114
3156;15.80727419;0.751590909
3157;19.97792396;0.640497159
3158;20.428;0.548792614
3159;20.428;0.408196023
3160;19.97792396;0.249630682
3161;15.80727419;0.094173295
3162;9.55129954;0.041227273
3163;1.21;0.007046733
3164;1.21;0
3165;1.21;0
3166;1.21;0
3167;1.21;0
3168;1.21;0
3169;1.21;0
3170;1.21;0
3171;1.21;0
3172;1.21;0
3173;1.21;0
3174;1.21;0.020426136
3175;1.21;0.152045455
3176;1.21;0.279375
3177;1.21;0.468508523
3178;1.21;0.643735795
3179;1.21;0.723409091
3180;1.21;0.779545455
3181;1.21;0.584772727
3182;1.21;0.524744318
3183;1.21;0.324034091
3184;1.21;0.246846591
3185;1.21;0.120752841
3186;1.21;0.062742898
3187;1.21;0.006427983
3188;1.21;0
3189;1.21;0
3190;1.21;0
3191;1.21;0
3192;1.21;0
3193;1.21;0
3194;1.21;0
3195;1.21;0
3196;1.21;0
3197;1.21;0
3198;1.21;0.003635511
3199;1.21;0.002806534
3200;1.21;0.137637784
3201;1.21;0.083147727
3202;1.21;0.028511364
3203;1.21;0.256008523
3204;1.21;0.205823864
3205;1.21;0.508096591
3206;1.21;0.358167614
3207;1.21;0.249900568
3208;1.21;0.246917614
3209;1.21;0.142059659
3210;1.21;0.072534091
3211;1.21;0
3212;1.21;0
3213;1.21;0
3214;1.21;0
3215;1.21;0
3216;1.21;0
3217;1.21;0
3218;1.21;0
3219;1.21;0
3220;1.21;0
3221;1.21;0
3222;1.21;0.001836932
3223;1.21;0.012932528
3224;1.21;0.032525568
3225;1.21;0.05346875
3226;1.21;0.07315483
3227;1.633685056;0.08178267
3228;1.951448848;0.085379261
3229;2.163291376;0.090315341
3230;2.26921264;0.07734233
3231;2.26921264;0.063100852
3232;2.163291376;0.051542614
3233;1.951448848;0.029511364
3234;1.633685056;0.00769304
3235;1.21;0
3236;1.21;0
3237;1.21;0
3238;1.21;0
3239;1.21;0
3240;1.21;0
3241;1.21;0
3242;1.21;0
3243;1.21;0
3244;1.21;0
3245;1.21;0
3246;1.21;0.02746875
3247;1.21;0.142741477
3248;1.21;0.300951705
3249;1.21;0.399204545
3250;1.21;0.490681818
3251;1.633685056;0.540213068
3252;1.951448848;0.534048295
3253;2.163291376;0.47125
3254;2.26921264;0.4259375
3255;2.26921264;0.324616477
3256;2.163291376;0.248863636
3257;1.951448848;0.120285511
3258;1.633685056;0.067730114
3259;1.21;0.013922869
3260;1.21;0
3261;1.21;0
3262;1.21;0
3263;1.21;0
3264;1.21;0
3265;1.21;0
3266;1.21;0
3267;1.21;0
3268;1.21;0
3269;1.21;0
3270;1.21;0.019919034
3271;1.21;0.098059659
3272;1.21;0.151392045
3273;1.21;0.327244318
3274;1.21;0.549914773
3275;1.633685056;0.591463068
3276;1.951448848;0.529588068
3277;2.163291376;0.315710227
3278;2.26921264;0.252883523
3279;2.26921264;0.309147727
3280;2.163291376;0.225454545
3281;1.951448848;0.129622159
3282;1.633685056;0.058536932
3283;1.21;0.003262216
3284;1.21;0
3285;1.21;0
3286;1.21;0
3287;1.21;0
3288;1.21;0
3289;1.21;0
3290;1.21;0
3291;1.21;0
3292;1.21;0
3293;1.21;0
3294;1.21;0.024065341
3295;1.21;0.168835227
3296;1.21;0.345596591
3297;1.21;0.524971591
3298;1.21;0.631278409
3299;5.57925214;0.678948864
3300;8.856191245;0.710227273
3301;11.04081731;0.595965909
3302;12.13313035;0.516704545
3303;12.13313035;0.373053977
3304;11.04081731;0.248565341
3305;8.856191245;0.113336648
3306;5.57925214;0.052190341
3307;1.21;0.014899148
3308;1.21;0
3309;1.21;0
3310;1.21;0
3311;1.21;0
3312;1.21;0
3313;1.21;0
3314;1.21;0
3315;1.21;0
3316;1.21;0
3317;1.21;0
3318;1.21;0
3319;1.21;0.170894886
3320;1.21;0.442457386
3321;1.21;0.521022727
3322;1.21;0.539857955
3323;4.016913496;0.421363636
3324;6.122098618;0.642642045
3325;7.525555366;0.482556818
3326;8.22728374;0.12590625
3327;8.22728374;0.026487216
3328;7.525555366;0.147571023
3329;7.525555366;0.007631818
3330;4.016913496;0.002201136
3331;1.21;0
3332;1.21;0
3333;1.21;0
3334;1.21;0
3335;1.21;0
3336;1.21;0
3337;1.21;0
3338;1.21;0
3339;1.21;0
3340;1.21;0
3341;1.21;0
3342;1.21;0.00276946
3343;1.21;0.179772727
3344;1.21;0.389204545
3345;1.21;0.565284091
3346;1.21;0.689815341
3347;1.21;0.763934659
3348;1.21;0.791164773
3349;1.21;0.670539773
3350;1.21;0.574375
3351;1.21;0.429403409
3352;1.21;0.230298295
3353;1.21;0.091370739
3354;1.21;0.006575568
3355;1.21;0
3356;1.21;0
3357;1.21;0
3358;1.21;0
3359;1.21;0
3360;1.21;0
3361;1.21;0
3362;1.21;0
3363;1.21;0
3364;1.21;0
3365;1.21;0
3366;1.21;0.022401989
3367;1.21;0.163082386
3368;1.21;0.350809659
3369;1.21;0.51171875
3370;1.21;0.570752841
3371;1.21;0.638252841
3372;1.21;0.599786932
3373;1.21;0.509034091
3374;1.21;0.411477273
3375;1.21;0.329446023
3376;1.21;0.242173295
3377;1.21;0.127411932
3378;1.21;0.077353693
3379;1.21;0.016816761
3380;1.21;0
3381;1.21;0
3382;1.21;0
3383;1.21;0
3384;1.21;0
3385;1.21;0
3386;1.21;0
3387;1.21;0
3388;1.21;0
3389;1.21;0
3390;1.21;0.027269886
3391;1.21;0.167130682
3392;1.21;0.344985795
3393;1.21;0.493892045
3394;1.21;0.597173295
3395;1.633685056;0.662855114
3396;1.951448848;0.687230114
3397;2.163291376;0.581690341
3398;2.26921264;0.522627841
3399;2.26921264;0.354318182
3400;2.163291376;0.244176136
3401;1.951448848;0.12243608
3402;1.633685056;0.058491477
3403;1.21;0.014921875
3404;1.21;0
3405;1.21;0
3406;1.21;0
3407;1.21;0
3408;1.21;0
3409;1.21;0
3410;1.21;0
3411;1.21;0
3412;1.21;0
3413;1.21;0
3414;1.21;0.028808239
3415;1.21;0.148238636
3416;1.21;0.269744318
3417;1.21;0.417201705
3418;1.21;0.48484375
3419;1.633685056;0.540042614
3420;1.951448848;0.604417614
3421;2.163291376;0.596534091
3422;2.26921264;0.500056818
3423;2.26921264;0.392173295
3424;2.163291376;0.236619318
3425;1.951448848;0.100387784
3426;1.633685056;0.009646875
3427;1.21;0.002236506
3428;1.21;0
3429;1.21;0
3430;1.21;0
3431;1.21;0
3432;1.21;0
3433;1.21;0
3434;1.21;0
3435;1.21;0
3436;1.21;0
3437;1.21;0
3438;1.21;0.03177983
3439;1.21;0.120917614
3440;1.21;0.213224432
3441;1.21;0.282130682
3442;1.21;0.309943182
3443;1.633685056;0.337670455
3444;1.951448848;0.374616477
3445;2.163291376;0.317116477
3446;2.26921264;0.303323864
3447;2.26921264;0.258707386
3448;2.163291376;0.195497159
3449;1.951448848;0.1434375
3450;1.633685056;0.078715909
3451;1.21;0.013325142
3452;1.21;0
3453;1.21;0
3454;1.21;0
3455;1.21;0
3456;1.21;0
3457;1.21;0
3458;1.21;0
3459;1.21;0
3460;1.21;0
3461;1.21;0
3462;1.21;0.024721591
3463;1.21;0.08165625
3464;1.21;0.094387784
3465;1.21;0.176207386
3466;1.21;0.165
3467;2.692897696;0.041666193
3468;3.805070968;0.122884943
3469;4.546519816;0.201335227
3470;4.91724424;0.265980114
3471;4.91724424;0.248579545
3472;4.546519816;0.200213068
3473;3.805070968;0.144559659
3474;2.692897696;0.072508523
3475;1.21;0.008113636
3476;1.21;0
3477;1.21;0
3478;1.21;0
3479;1.21;0
3480;1.21;0
3481;1.21;0
3482;1.21;0
3483;1.21;0
3484;1.21;0
3485;1.21;0
3486;1.21;0.013932813
3487;1.21;0.17390625
3488;1.21;0.343636364
3489;1.21;0.498380682
3490;1.21;0.601846591
3491;9.55129954;0.663409091
3492;15.80727419;0.715127841
3493;19.97792396;0.591931818
3494;20.428;0.504190341
3495;20.428;0.388522727
3496;19.97792396;0.236633523
3497;15.80727419;0.113933239
3498;9.55129954;0.034184659
3499;1.21;0.008173438
3500;1.21;0
3501;1.21;0
3502;1.21;0
3503;1.21;0
3504;1.21;0
3505;1.21;0
3506;1.21;0
3507;1.21;0
3508;1.21;0
3509;1.21;0
3510;1.21;0.005250994
3511;1.21;0.179644886
3512;1.21;0.376903409
3513;1.21;0.542982955
3514;1.21;0.656661932
3515;1.21;0.734872159
3516;1.21;0.77328125
3517;1.21;0.658579545
3518;1.21;0.570639205
3519;1.21;0.432244318
3520;1.21;0.234105114
3521;1.21;0.103208807
3522;1.21;0.009874858
3523;1.21;0
3524;1.21;0
3525;1.21;0
3526;1.21;0
3527;1.21;0
3528;1.21;0
3529;1.21;0
3530;1.21;0
3531;1.21;0
3532;1.21;0
3533;1.21;0
3534;1.21;0.009197301
3535;1.21;0.176818182
3536;1.21;0.370696023
3537;1.21;0.54015625
3538;1.21;0.660056818
3539;1.21;0.734474432
3540;1.21;0.767613636
3541;1.21;0.659303977
3542;1.21;0.561477273
3543;1.21;0.420696023
3544;1.21;0.229147727
3545;1.21;0.102444602
3546;1.21;0.011635085
3547;1.21;0.004563778
3548;1.21;0
3549;1.21;0
3550;1.21;0
3551;1.21;0
3552;1.21;0
3553;1.21;0
3554;1.21;0
3555;1.21;0
3556;1.21;0
3557;1.21;0
3558;1.21;0.016553977
3559;1.21;0.175511364
3560;1.21;0.357173295
3561;1.21;0.519247159
3562;1.21;0.63453125
3563;1.633685056;0.703764205
3564;1.951448848;0.736803977
3565;2.163291376;0.638238636
3566;2.26921264;0.555340909
3567;2.26921264;0.4203125
3568;2.163291376;0.237443182
3569;1.951448848;0.106765625
3570;1.633685056;0.013256534
3571;1.21;0.00413679
3572;1.21;0
3573;1.21;0
3574;1.21;0
3575;1.21;0
3576;1.21;0
3577;1.21;0
3578;1.21;0
3579;1.21;0
3580;1.21;0
3581;1.21;0
3582;1.21;0.015042614
3583;1.21;0.180326705
3584;1.21;0.378664773
3585;1.21;0.554204545
3586;1.21;0.686377841
3587;1.633685056;0.766122159
3588;1.951448848;0.797911932
3589;2.163291376;0.682329545
3590;2.26921264;0.582727273
3591;2.26921264;0.437755682
3592;2.163291376;0.237997159
3593;1.951448848;0.106767045
3594;1.633685056;0.018825284
3595;1.21;0.007415767
3596;1.21;0
3597;1.21;0
3598;1.21;0
3599;1.21;0
3600;1.21;0
3601;1.21;0
3602;1.21;0
3603;1.21;0
3604;1.21;0
3605;1.21;0
3606;1.21;0.026259943
3607;1.21;0.1740625
3608;1.21;0.342130682
3609;1.21;0.490028409
3610;1.21;0.597883523
3611;1.633685056;0.672230114
3612;1.951448848;0.679318182
3613;2.163291376;0.583011364
3614;2.26921264;0.520213068
3615;2.26921264;0.401789773
3616;2.163291376;0.241917614
3617;1.951448848;0.110752841
3618;1.633685056;0.019410511
3619;1.21;0.00861946
3620;1.21;0
3621;1.21;0
3622;1.21;0
3623;1.21;0
3624;1.21;0
3625;1.21;0
3626;1.21;0
3627;1.21;0
3628;1.21;0
3629;1.21;0
3630;1.21;0.023028409
3631;1.21;0.181732955
3632;1.21;0.242002841
3633;1.21;0.459744318
3634;1.21;0.699005682
3635;2.692897696;0.400752841
3636;3.805070968;0.208039773
3637;4.546519816;0.530681818
3638;4.91724424;0.360284091
3639;4.91724424;0.330994318
3640;4.546519816;0.258920455
3641;3.805070968;0.129335227
3642;2.692897696;0.075292614
3643;1.21;0.0081125
3644;1.21;0
3645;1.21;0
3646;1.21;0
3647;1.21;0
3648;1.21;0
3649;1.21;0
3650;1.21;0
3651;1.21;0
3652;1.21;0
3653;1.21;0
3654;1.21;0.034768466
3655;1.21;0.177485795
3656;1.21;0.337684659
3657;1.21;0.473622159
3658;1.21;0.528792614
3659;9.55129954;0.620880682
3660;15.80727419;0.688678977
3661;19.97792396;0.603053977
3662;20.428;0.504232955
3663;20.428;0.339303977
3664;19.97792396;0.247301136
3665;15.80727419;0.136379261
3666;9.55129954;0.076105114
3667;1.21;0.028414773
3668;1.21;0
3669;1.21;0
3670;1.21;0
3671;1.21;0
3672;1.21;0
3673;1.21;0
3674;1.21;0
3675;1.21;0
3676;1.21;0
3677;1.21;0
3678;1.21;0.018855114
3679;1.21;0.179886364
3680;1.21;0.363480114
3681;1.21;0.522073864
3682;1.21;0.651534091
3683;1.21;0.73140625
3684;1.21;0.739914773
3685;1.21;0.639232955
3686;1.21;0.548920455
3687;1.21;0.410994318
3688;1.21;0.244005682
3689;1.21;0.117757102
3690;1.21;0.039921875
3691;1.21;0.014757102
3692;1.21;0
3693;1.21;0
3694;1.21;0
3695;1.21;0
3696;1.21;0
3697;1.21;0
3698;1.21;0
3699;1.21;0
3700;1.21;0
3701;1.21;0.001841619
3702;1.21;0.037765625
3703;1.21;0.188551136
3704;1.21;0.154659091
3705;1.21;0.423323864
3706;1.21;0.516079545
3707;1.21;0.4384375
3708;1.21;0.059666193
3709;1.21;0.268494318
3710;1.21;0.413664773
3711;1.21;0.525852273
3712;1.21;0.253465909
3713;1.21;0.11534233
3714;1.21;0.042137784
3715;1.21;0
3716;1.21;0
3717;1.21;0
3718;1.21;0
3719;1.21;0
3720;1.21;0
3721;1.21;0
3722;1.21;0
3723;1.21;0
3724;1.21;0
3725;1.21;0
3726;1.21;0.045122159
3727;1.21;0.134768466
3728;1.21;0.206306818
3729;1.21;0.245
3730;1.21;0.282954545
3731;1.633685056;0.274190341
3732;1.951448848;0.275298295
3733;2.163291376;0.326321023
3734;2.26921264;0.270497159
3735;2.26921264;0.223977273
3736;2.163291376;0.20484375
3737;1.951448848;0.143267045
3738;1.633685056;0.075867898
3739;1.21;0.022252841
3740;1.21;0
3741;1.21;0
3742;1.21;0
3743;1.21;0
3744;1.21;0
3745;1.21;0
3746;1.21;0
3747;1.21;0
3748;1.21;0
3749;1.21;0.00374858
3750;1.21;0.002958807
3751;1.21;0.192855114
3752;1.21;0.395951705
3753;1.21;0.575823864
3754;1.21;0.642428977
3755;1.633685056;0.540127841
3756;1.951448848;0.465710227
3757;2.163291376;0.323409091
3758;2.26921264;0.300667614
3759;2.26921264;0.248465909
3760;2.163291376;0.208181818
3761;1.951448848;0.109649148
3762;1.633685056;0.003341051
3763;1.21;0
3764;1.21;0
3765;1.21;0
3766;1.21;0
3767;1.21;0
3768;1.21;0
3769;1.21;0
3770;1.21;0
3771;1.21;0
3772;1.21;0
3773;1.21;0
3774;1.21;0.026384943
3775;1.21;0.085088068
3776;1.21;0.138609375
3777;1.21;0.187400568
3778;1.21;0.2165625
3779;1.633685056;0.246704545
3780;1.951448848;0.256917614
3781;2.163291376;0.241292614
3782;2.26921264;0.225880682
3783;2.26921264;0.201803977
3784;2.163291376;0.164289773
3785;1.951448848;0.11365767
3786;1.633685056;0.048806818
3787;1.21;0.006897443
3788;1.21;0
3789;1.21;0
3790;1.21;0
3791;1.21;0
3792;1.21;0
3793;1.21;0
3794;1.21;0
3795;1.21;0
3796;1.21;0
3797;1.21;0.001811222
3798;1.21;0.014867898
3799;1.21;0.18265625
3800;1.21;0.369119318
3801;1.21;0.536988636
3802;1.21;0.65828125
3803;5.57925214;0.745397727
3804;8.856191245;0.789943182
3805;11.04081731;0.675752841
3806;12.13313035;0.580071023
3807;12.13313035;0.458366477
3808;11.04081731;0.256832386
3809;8.856191245;0.122125
3810;5.57925214;0.033757102
3811;1.21;0.010457102
3812;7.317953826;0
3813;9.353938434;0
3814;7.317953826;0
3815;1.21;0
